,age,gender,occupation,genre,rate,user_id,movie_id
459,30,0,executive/managerial,80,3,250257,insomnia+2002
460,30,0,K-12 student,28,3,919823,stargate+1994
461,30,0,homemaker,35,3,498421,the+ref+1994
462,30,0,sales/marketing,35,5,441406,failure+to+launch+2006
463,30,0,technician/engineer,27,5,177464,rosemarys+baby+1968
464,30,0,K-12 student,35,4,208565,the+unbearable+lightness+of+being+1988
465,30,0,sales/marketing,18,3,578897,apt+pupil+1998
466,30,0,self-employed,35,4,81311,jane+austens+mafia+1998
467,30,0,college/grad student,28,4,376261,the+terminator+1984
468,30,0,executive/managerial,28,4,545452,the+three+musketeers+1993
469,20,0,K-12 student,35,4,509718,sliding+doors+1998
470,30,0,scientist,27,2,444086,the+relic+1997
471,30,0,retired,27,2,509420,scream+3+2000
472,30,1,homemaker,10749,3,501846,grease+1978
473,30,0,college/grad student,35,4,292121,mary+poppins+1964
474,20,1,homemaker,18,3,857941,pay+it+forward+2000
475,30,0,executive/managerial,53,5,361623,the+tie+that+binds+1995
476,30,0,college/grad student,14,5,810560,being+john+malkovich+1999
477,30,0,executive/managerial,35,3,110289,desperately+seeking+susan+1985
478,40,1,executive/managerial,35,1,724433,keeping+the+faith+2000
479,30,0,retired,878,4,509420,eternal+sunshine+of+the+spotless+mind+2004
480,20,0,college/grad student,35,5,987721,dave+1993
481,30,0,self-employed,28,2,768898,terminal+velocity+1994
482,30,0,executive/managerial,53,3,412128,pulp+fiction+1994
483,20,1,college/grad student,35,2,103248,say+anything...+1989
484,20,1,academic/educator,18,4,133421,schindlers+list+1993
485,20,0,sales/marketing,35,3,802990,dumb+and+dumber+1994
486,30,0,executive/managerial,18,2,951833,the+graduate+1967
487,10,0,scientist,35,4,124994,say+anything...+1989
488,30,0,scientist,18,1,396949,prefontaine+1997
489,20,0,college/grad student,28,4,731618,the+rock+1996
490,30,0,other or not specified,35,4,572962,dick+1999
491,20,0,sales/marketing,12,5,791393,lethal+weapon+1987
492,10,0,college/grad student,35,3,785417,election+1999
493,30,0,college/grad student,18,5,907561,amadeus+1984
494,20,0,sales/marketing,12,4,701465,x-men+the+last+stand+2006
495,30,0,college/grad student,28,3,854675,broken+arrow+1996
496,30,0,other or not specified,18,4,365649,muriels+wedding+1994
497,20,0,executive/managerial,18,5,719537,schindlers+list+1993
498,20,1,homemaker,16,5,161573,fantasia+1940
499,20,1,executive/managerial,18,4,279547,sense+and+sensibility+1995
500,30,0,self-employed,18,3,201624,apollo+13+1995
501,20,0,sales/marketing,35,5,799578,forrest+gump+1994
502,20,0,scientist,10749,4,87211,shakespeare+in+love+1998
503,30,0,other or not specified,28,5,325453,la+femme+nikita+1990
504,30,0,technician/engineer,27,4,177464,suspiria+1977
505,30,0,executive/managerial,28,1,393039,the+amazing+panda+adventure+1995
506,20,0,sales/marketing,27,3,422247,invasion+of+the+body+snatchers+1956
507,20,0,unemployed,27,4,193557,night+of+the+living+dead+1968
508,30,1,self-employed,10751,1,821382,jingle+all+the+way+1996
509,20,0,self-employed,18,3,962193,jfk+1991
510,20,0,sales/marketing,28,3,312464,white+fang+1991
511,30,0,academic/educator,27,4,269937,night+of+the+living+dead+1968
512,20,0,self-employed,18,3,954712,hope+floats+1998
513,30,0,homemaker,12,4,893918,double+take+2001
514,30,0,college/grad student,28,2,769637,top+gun+1986
515,20,0,college/grad student,878,3,513883,star+trek+insurrection+1998
516,20,1,self-employed,28,3,881247,eraser+1996
517,20,0,other or not specified,35,3,407748,bend+it+like+beckham+2002
518,30,0,college/grad student,18,5,889623,striptease+1996
519,20,0,college/grad student,10751,5,644972,the+lion+king+1994
520,10,1,K-12 student,27,2,758823,an+american+werewolf+in+paris+1997
521,30,0,executive/managerial,28,4,11577,minority+report+2002
522,20,1,executive/managerial,10749,4,548154,shakespeare+in+love+1998
523,20,0,college/grad student,18,4,773507,farewell+my+concubine+1993
524,0,0,scientist,35,2,618456,ali+g+indahouse+2002
525,20,0,executive/managerial,9648,3,388849,mindhunters+2004
526,20,0,college/grad student,18,3,277508,the+umbrellas+of+cherbourg+1964
527,20,0,executive/managerial,12,4,549865,jurassic+park+1993
528,50,0,sales/marketing,35,3,562649,a+fish+called+wanda+1988
529,30,0,executive/managerial,12,4,123208,jurassic+park+1993
530,20,0,executive/managerial,10749,3,946067,pretty+woman+1990
531,30,0,academic/educator,12,5,421082,the+wizard+of+oz+1939
532,20,0,executive/managerial,18,3,393131,shanghai+triad+1995
533,30,0,self-employed,27,5,159640,blade+1998
534,30,0,other or not specified,80,4,27035,tales+from+the+hood+1995
535,20,0,sales/marketing,80,4,187697,reservoir+dogs+1992
536,20,1,other or not specified,18,3,589440,titanic+1997
537,20,1,artist,18,4,243748,the+graduate+1967
538,20,0,programmer,10402,3,857686,earth+girls+are+easy+1988
539,30,0,self-employed,12,4,922118,dances+with+wolves+1990
540,20,0,executive/managerial,35,3,670527,clerks+1994
541,20,0,artist,35,3,764714,dead+man+on+campus+1998
542,20,0,technician/engineer,18,4,150514,the+firm+1993
543,30,0,college/grad student,28,4,728743,batman+begins+2005
544,20,0,college/grad student,18,3,798257,striptease+1996
545,30,0,college/grad student,28,3,850166,heat+1995
546,30,0,other or not specified,12,2,248873,the+mummy+1999
547,30,0,homemaker,35,3,893918,superman+iii+1983
548,20,0,scientist,12,4,721467,monty+python+and+the+holy+grail+1975
549,40,0,executive/managerial,12,3,2369,the+karate+kid_+part+ii+1986
550,30,0,executive/managerial,18,4,415910,ponette+1996
551,20,0,scientist,12,3,966367,back+to+the+future+part+ii+1989
552,20,0,self-employed,28,3,571949,die+hard+2+1990
553,20,1,other or not specified,18,3,169756,dead+poets+society+1989
554,10,0,scientist,28,4,941843,fast+five+2011
555,30,0,other or not specified,99,5,72056,jesus+camp+2006
556,20,0,college/grad student,35,4,948825,young+frankenstein+1974
557,30,0,executive/managerial,18,3,361623,the+babysitter+1995
558,30,1,academic/educator,35,3,243731,annie+hall+1977
559,30,0,executive/managerial,14,4,448220,the+santa+clause+1994
560,20,0,college/grad student,18,3,731618,the+exorcist+1973
561,20,0,other or not specified,12,4,358086,the+empire+strikes+back+1980
562,20,0,sales/marketing,18,4,36721,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964
563,30,0,scientist,28,4,764551,the+day+after+tomorrow+2004
564,30,0,K-12 student,18,5,346991,all+that+jazz+1979
565,80,1,academic/educator,18,5,323391,the+godfather+1972
566,20,0,college/grad student,35,4,687463,risky+business+1983
567,30,0,scientist,18,5,314653,one+flew+over+the+cuckoos+nest+1975
568,30,0,executive/managerial,35,4,781390,accepted+2006
569,20,0,executive/managerial,28,3,851311,the+mask+of+zorro+1998
570,20,0,sales/marketing,12,2,794090,harry+potter+and+the+prisoner+of+azkaban+2004
571,20,0,executive/managerial,14,4,40203,the+crow+1994
572,30,0,self-employed,35,3,827950,home+alone+1990
573,30,0,college/grad student,28,4,677155,enemy+of+the+state+1998
574,20,0,homemaker,18,4,122389,the+piano+1993
575,30,0,sales/marketing,35,3,889550,life+of+brian+1979
576,50,0,academic/educator,35,3,19016,mary+poppins+1964
577,20,0,college/grad student,16,4,444754,titan+a.e.+2000
578,20,0,sales/marketing,28,4,295203,the+guns+of+navarone+1961
579,40,1,executive/managerial,14,3,350169,babe+1995
580,30,0,executive/managerial,18,5,765126,schindlers+list+1993
581,20,0,college/grad student,18,5,104505,the+godfather+part+ii+1974
582,30,1,artist,12,5,99109,crouching+tiger_+hidden+dragon+2000
583,30,0,executive/managerial,18,3,448220,a+little+princess+1995
584,30,1,other or not specified,12,5,797111,lawrence+of+arabia+1962
585,40,0,executive/managerial,53,3,477384,the+avengers+1998
586,30,0,self-employed,12,2,233720,dr.+no+1962
587,20,0,sales/marketing,18,3,713845,one+flew+over+the+cuckoos+nest+1975
588,30,0,sales/marketing,28,2,133077,air+force+one+1997
589,20,0,other or not specified,878,4,734008,tetsuo+ii+body+hammer+1992
590,20,1,homemaker,16,3,923487,robin+hood+1973
591,30,1,self-employed,14,5,565446,the+green+mile+1999
592,30,0,executive/managerial,18,3,981913,the+deer+hunter+1978
593,30,1,artist,35,5,537431,the+royal+tenenbaums+2001
594,20,1,scientist,28,4,753157,kill+bill+vol.+2+2004
595,20,0,self-employed,878,3,30696,alien+1992
596,20,0,lawyer,18,3,723758,jarhead+2005
597,30,0,executive/managerial,28,4,172343,men+in+black+1997
598,20,0,college/grad student,12,4,632673,the+fugitive+1993
599,20,1,clerical/admin,18,4,860796,indecent+proposal+1993
600,30,0,executive/managerial,878,3,546550,star+trek+generations+1994
601,20,0,sales/marketing,35,4,583282,coneheads+1993
602,30,0,self-employed,18,5,249957,midnight+cowboy+1969
603,20,0,college/grad student,10751,5,606071,willy+wonka++the+chocolate+factory+1971
604,10,0,K-12 student,18,5,206618,good+will+hunting+1997
605,20,0,other or not specified,18,4,113442,the+usual+suspects+1995
606,20,0,sales/marketing,12,5,892499,the+lord+of+the+rings+the+fellowship+of+the+ring+2001
607,20,0,sales/marketing,18,4,433712,casablanca+1942
608,30,0,executive/managerial,27,1,106504,halloween+ii+1981
609,20,0,self-employed,28,3,566607,the+hunt+for+red+october+1990
610,30,0,college/grad student,28,4,408351,ransom+1996
611,30,0,executive/managerial,80,3,107765,witness+1985
612,20,0,sales/marketing,18,4,179204,cape+fear+1962
613,20,0,college/grad student,18,3,527199,psycho+1960
614,20,0,college/grad student,16,3,229059,toy+story+1995
615,30,1,homemaker,35,4,743942,wag+the+dog+1997
616,30,1,homemaker,28,2,501846,lethal+weapon+2+1989
617,20,0,executive/managerial,878,4,124253,star+trek+generations+1994
618,30,0,self-employed,35,3,768898,what+women+want+2000
619,20,0,technician/engineer,12,4,836101,harry+potter+and+the+half-blood+prince+2009
620,20,0,sales/marketing,28,3,341614,batman+begins+2005
621,30,0,self-employed,878,3,195557,star+trek+iii+the+search+for+spock+1984
622,20,0,college/grad student,28,2,502972,tropic+thunder+2008
623,40,1,academic/educator,35,4,160464,forrest+gump+1994
624,30,0,scientist,80,1,396949,dolores+claiborne+1995
625,20,0,college/grad student,53,3,81321,dead+again+1991
626,60,0,other or not specified,18,5,167577,schindlers+list+1993
627,30,0,scientist,37,3,906870,the+good_+the+bad+and+the+ugly+1966
628,20,0,sales/marketing,878,4,451026,star+trek+v+the+final+frontier+1989
629,20,0,sales/marketing,878,3,439622,star+trek+the+motion+picture+1979
630,10,0,sales/marketing,80,2,286476,ace+ventura+when+nature+calls+1995
631,10,0,sales/marketing,12,5,509798,the+lord+of+the+rings+the+return+of+the+king+2003
632,20,0,sales/marketing,18,4,962038,on+golden+pond+1981
633,30,0,college/grad student,18,3,765195,collateral+2004
634,60,0,executive/managerial,18,5,600025,american+beauty+1999
635,30,0,college/grad student,28,4,232538,white+squall+1996
636,40,0,doctor/health care,14,5,377829,ghost+1990
637,20,0,sales/marketing,18,4,22283,saving+private+ryan+1998
638,20,1,college/grad student,18,1,20026,a+room+with+a+view+1985
639,20,0,college/grad student,12,4,504926,pocahontas+1995
640,20,0,college/grad student,28,2,896633,escape+from+l.a.+1996
641,20,0,artist,53,1,764714,planet+of+the+apes+2001
642,30,0,self-employed,37,5,89372,unforgiven+1992
643,30,0,college/grad student,18,4,756033,the+bridges+of+madison+county+1995
644,10,0,K-12 student,18,4,206618,hoosiers+1986
645,10,1,K-12 student,35,4,543432,wedding+crashers+2005
646,30,0,self-employed,27,3,936239,an+american+werewolf+in+london+1981
647,20,0,technician/engineer,35,2,269787,mrs.+doubtfire+1993
648,20,1,scientist,14,4,174125,big+1988
649,30,0,homemaker,35,4,498421,the+american+president+1995
650,20,0,college/grad student,28,3,930728,true+romance+1993
651,30,0,other or not specified,27,4,676546,carrie+1976
652,30,0,self-employed,35,4,551543,matilda+1996
653,10,0,K-12 student,28,4,688395,con+air+1997
654,20,1,executive/managerial,18,4,108254,the+doors+1991
655,30,0,sales/marketing,16,5,813163,monsters_+inc.+2001
656,20,1,academic/educator,18,4,368871,the+good+girl+2002
657,30,0,college/grad student,878,5,408146,a+clockwork+orange+1971
658,20,0,sales/marketing,35,3,880225,the+full+monty+1997
659,20,0,college/grad student,18,3,314742,angels+and+insects+1995
660,30,1,artist,18,4,537431,rebel+without+a+cause+1955
661,20,0,scientist,14,5,339001,the+flintstones+1994
662,30,0,college/grad student,12,5,895830,monty+python+and+the+holy+grail+1975
663,20,0,K-12 student,35,3,385661,along+came+polly+2004
664,30,0,college/grad student,18,1,817144,the+game+1997
665,20,0,technician/engineer,12,3,341077,on+her+majestys+secret+service+1969
666,20,0,artist,9648,3,38231,eyes+wide+shut+1999
667,30,0,executive/managerial,80,4,683243,in+the+heat+of+the+night+1967
668,30,0,other or not specified,12,5,777739,star+wars+1977
669,20,0,college/grad student,18,2,108537,dead+man+walking+1995
670,30,0,homemaker,35,2,893918,the+stupids+1996
671,10,0,scientist,37,1,15593,a+fistful+of+dollars+1964
672,30,1,college/grad student,53,5,364113,snatch+2000
673,20,0,executive/managerial,35,4,891193,dumb+and+dumber+1994
674,30,1,academic/educator,18,4,250803,runaway+jury+2003
675,20,0,artist,28,4,641171,the+incredibles+2004
676,20,0,other or not specified,18,4,407748,the+godfather+part+ii+1974
677,20,1,academic/educator,80,3,416773,capote+2005
678,30,0,self-employed,10749,4,670277,out+of+sight+1998
679,10,0,self-employed,14,2,637355,dragonheart+1996
680,20,0,college/grad student,12,1,896633,mystery+men+1999
681,20,0,sales/marketing,12,3,962038,flesh++blood+1985
682,30,0,college/grad student,35,3,232538,the+great+white+hype+1996
683,20,0,K-12 student,878,5,563184,tron+1982
684,30,0,K-12 student,878,4,919823,judge+dredd+1995
685,80,0,executive/managerial,18,4,316870,dangerous+liaisons+1988
686,50,0,sales/marketing,35,3,562649,the+unbearable+lightness+of+being+1988
687,30,0,homemaker,28,4,870839,skyfall+2012
688,30,0,college/grad student,14,3,578609,spider-man+2002
689,40,1,homemaker,35,4,511982,the+truth+about+cats++dogs+1996
690,30,0,executive/managerial,35,4,448220,corrina_+corrina+1994
691,10,0,sales/marketing,14,4,268293,being+john+malkovich+1999
692,30,0,college/grad student,16,5,895830,aladdin+1992
693,30,0,sales/marketing,18,3,1107,lolita+1962
694,30,0,college/grad student,16,2,765195,the+wrong+trousers+1993
695,20,1,homemaker,10402,4,40262,shall+we+dance+1996
696,20,0,college/grad student,28,4,377883,cliffhanger+1993
697,30,0,college/grad student,18,4,382590,the+usual+suspects+1995
698,30,1,executive/managerial,18,5,465095,doctor+zhivago+1965
699,20,0,college/grad student,12,4,906867,jurassic+park+1993
700,30,0,executive/managerial,18,5,240597,the+shawshank+redemption+1994
701,20,0,self-employed,12,4,837479,crouching+tiger_+hidden+dragon+2000
702,20,1,artist,80,4,243748,chinatown+1974
703,20,0,technician/engineer,35,3,675984,addams+family+values+1993
704,20,0,other or not specified,27,3,352373,interview+with+the+vampire+1994
705,20,1,homemaker,9648,5,334483,memento+2000
706,30,1,academic/educator,80,3,243731,stand+by+me+1986
707,30,0,college/grad student,28,4,27721,sudden+death+1995
708,20,0,college/grad student,18,5,358325,american+beauty+1999
709,20,0,other or not specified,18,4,213084,nobodys+fool+1994
710,30,0,other or not specified,80,5,930576,rumble+in+the+bronx+1995
711,30,0,sales/marketing,9648,1,689085,the+x+files+1998
712,20,0,sales/marketing,28,5,921572,three+days+of+the+condor+1975
713,20,0,self-employed,18,4,954712,the+devils+advocate+1997
714,20,1,homemaker,16,4,161573,toy+story+1995
715,20,0,college/grad student,53,4,475063,gattaca+1997
716,20,0,sales/marketing,28,4,41484,teenage+mutant+ninja+turtles+iii+1993
717,20,1,other or not specified,35,2,766373,rihie+rih+1994
718,20,0,college/grad student,16,5,112788,yellow+submarine+1968
719,30,0,college/grad student,28,2,416693,batman+forever+1995
720,20,0,sales/marketing,27,3,312464,from+hell+2001
721,20,0,technician/engineer,12,4,836101,interstellar+2014
722,20,0,sales/marketing,878,3,802990,star+trek+vi+the+undiscovered+country+1991
723,20,0,sales/marketing,28,3,590275,king+kong+1933
724,20,0,scientist,12,2,776158,the+shadow+1994
725,30,0,executive/managerial,878,2,683243,a+clockwork+orange+1971
726,10,0,sales/marketing,28,3,313554,swordfish+2001
727,20,1,executive/managerial,14,5,279547,the+nutty+professor+1996
728,30,0,college/grad student,18,4,850166,dead+man+walking+1995
729,20,1,academic/educator,35,5,368871,mean+girls+2004
730,20,0,self-employed,27,4,115885,the+shining+1980
731,30,0,K-12 student,99,4,208565,microcosmos+1996
732,30,0,other or not specified,37,4,904778,unforgiven+1992
733,20,0,scientist,18,5,425359,apollo+13+1995
734,30,0,executive/managerial,53,3,723824,pulp+fiction+1994
735,30,0,executive/managerial,18,4,241084,the+perfect+storm+2000
736,20,0,sales/marketing,35,4,354032,the+birdcage+1996
737,20,0,college/grad student,12,3,246171,monty+python+and+the+holy+grail+1975
738,20,1,clerical/admin,35,4,860796,dancer_+texas+pop.+81+1998
